Time,CPI,T30,T90,B10,VWD,VWX,EWD,EWX
2005.0833333333333,1065.3631115133705,166.98587768623852,224.14596786806075,509.42337566229315,17596.32064669293,767.950813752771,183522.5757710825,14663.784241743017
2005.1666666666667,1071.50851757126,166.30060820935816,223.21991520913377,499.8604376062976,17891.60333862567,779.4357368975574,185506.9066735665,14803.936147613438
2005.25,1079.8883793109017,165.3604176510942,222.01597329025248,493.74070931587397,17451.969220130653,759.0194312291826,178206.32465746347,14195.67852527799
2005.3333333333333,1087.150894494563,164.59609630844076,221.01558065078902,503.2448711511244,16898.423763256145,733.9016176762887,168782.4298872657,13425.146122217851
2005.4166666666667,1086.0335479385833,165.160057359394,221.8341288743642,513.0132189025494,17557.832040325087,761.2150106587324,176359.7932326292,14006.352513551908
2005.5,1086.5922212165735,165.448766504699,222.22028992626096,517.3877838101159,17751.12464381031,768.3592463295859,181934.1795891238,14421.876489965513
2005.5833333333333,1091.6200432882754,165.07919522257046,221.66437420429816,504.0114888655806,18435.46488967098,797.1350161415506,191735.76676616687,15183.82902388962
2005.6666666666667,1097.2067760681746,164.71820966522074,221.21518909218608,511.87824280543384,18232.311003567564,786.9092398480398,189383.04939026502,14976.794105769926
2005.75,1110.6144598795183,163.19315431039882,219.22997424509435,496.45401142769003,18203.12991283495,784.6638192668804,189067.49513736417,14929.396496328722
2005.8333333333333,1112.8491529914781,163.30974845049397,219.37323529544082,489.56214225941716,17787.520367131576,765.8809463266211,182295.86373431186,14377.470489857822
2005.9166666666667,1103.9106179738465,165.13339567733212,221.89990764790454,496.6329500924353,18654.662757828028,801.4779501771753,190078.83285331723,14968.927140428568
2006.0,1099.441231749927,166.32857431472505,223.50823367256615,504.23573747202806,18795.25972591089,806.2524194232819,193425.32567211907,15197.459647064485
2006.0833333333333,1107.821330919776,165.64614766668885,222.52999370545083,498.13803010342974,19400.547542966004,831.3325967871746,206619.1876688074,16215.946035386503
2006.1666666666667,1110.056024031736,165.8618633310266,222.8082148402009,497.2112724729358,19329.761458755987,826.7116986521463,207200.53329094444,16239.546979791638
2006.25,1116.2011926594175,165.54949631720834,222.4508402950931,484.69222723892625,19589.8271709646,836.6285233265394,213679.5504660588,16719.142890612802
2006.3333333333333,1125.698400955039,164.7370454341658,221.31080056816316,476.3761085220193,19677.07314672972,839.1348128027266,213951.33725512656,16718.945489346504
2006.4166666666667,1131.2848963047313,164.61119736553712,221.16353776447113,473.52737185735066,18972.30110107379,807.427554933791,203457.04487350685,15871.417824790626
2006.5,1133.519589416691,164.93889388301054,221.57554422618833,474.0480008845095,18927.5028691722,804.3152324527543,201334.30635802582,15674.21633645475
2006.5833333333333,1136.8716290846307,165.10642298507616,221.85165921416677,480.410253651975,18835.621413416702,799.5740977790379,196184.27095850394,15256.811393861572
2006.6666666666667,1139.1060847663828,165.4883622350298,222.40775981152444,489.8124068113466,19269.419939007243,816.3345449915631,200696.54491299478,15585.659667874015
2006.75,1133.519589416691,166.9769984457911,224.49131613373748,497.80974739983714,19740.545052887897,835.2142105134824,203501.34174261618,15778.899171854042
2006.8333333333333,1127.3744207890093,168.5714854682917,226.60251633658518,504.06394380615495,20585.566595659304,870.0883982577961,214060.81536609886,16581.373921970135
2006.9166666666667,1125.698400955039,169.5387378354036,227.91845603373963,511.7172625690009,21105.57224638696,890.0086579682936,221061.36108408924,17096.023127699267
2007.0,1127.3744207890093,169.96993787383238,228.50997411652173,502.9109929015802,21302.99633989568,896.8203212889568,223999.34422387564,17285.41927629208
2007.0833333333333,1130.8157342149277,170.18605334479403,228.81923650839425,499.57555760528606,21649.906870879066,910.5888838293541,228293.8919770352,17600.851108079893
2007.1666666666667,1136.865930759653,169.9298868733319,228.4679596097524,506.854747310181,21233.07508277766,891.2543671532065,227558.39848179198,17522.187917485026
2007.25,1147.2178878018806,169.11340045059183,227.39464789219736,501.1525017086129,21314.039379244372,893.3506999609232,226980.93959504826,17447.506306686173
2007.3333333333333,1154.670347151455,168.7524606774946,226.95021517898581,501.3033135839124,22020.01422908521,921.729791969157,231615.78761702095,17781.656464449716
2007.4166666666667,1161.726298054687,168.4061956889944,226.58395016858947,491.04228020769716,22738.815586693916,949.7222793446771,235532.03626428125,18051.207781652654
2007.5,1163.9778487113713,168.73897429903138,227.0052240452098,486.7578394277912,22360.14989506929,932.6145655281881,233217.68347082238,17838.701445930143
2007.5833333333333,1163.681535812548,169.45064972416776,227.97967337734875,498.5104690713019,21654.843000624744,902.2617608925091,223120.8452315237,17046.68944404242
2007.6666666666667,1161.5475131085218,170.47584699358035,229.69901300462655,507.98151763476073,21946.129057108406,912.6341725481884,220912.84285516184,16851.084507811967
2007.75,1164.748547164561,170.57633843210857,229.9622530747333,506.3625537849892,22779.23875741308,945.8998284165805,225893.5815420259,17202.38668642207
2007.8333333333333,1167.2401397609171,170.75894422020036,230.1930867903971,511.8917663259669,23319.574373689316,967.2603983854497,229334.86332253183,17442.782441502208
2007.9166666666667,1174.1733392469284,170.32695494670608,229.89974920137777,531.3571201757993,22037.577968574646,912.212832762342,210512.59614139135,15985.158788936375
2008.0,1173.3855458188063,170.93917012322117,230.7164264556295,529.7853391742274,21955.22861703796,906.8984301893557,208332.8787134729,15766.9555532145
2008.0833333333333,1179.218018863355,170.5070180282827,230.72501396759085,547.384406935381,20487.389205004405,845.2708450085341,197960.0699818111,14964.765165591763
2008.1666666666667,1182.6424747445487,170.2385601313289,230.4424890187915,550.8562338074244,19984.840688081247,822.9025631403225,193162.6385238657,14579.4942707758
2008.25,1192.89399880905,169.09100776248826,229.01727458656632,552.2694231862467,19606.159739754,805.8887401675609,186655.87113445706,14055.744424111419
2008.3333333333333,1200.1284972282397,168.2439655500621,227.89304454643107,539.9146099318236,20485.7368429555,840.9828897513737,191450.37349024846,14396.991750904786
2008.4166666666667,1210.234714005818,166.99686578317377,226.03994663394417,525.3639106012024,20800.90072532309,851.9912008543049,195886.459211816,14701.84063995914
2008.5,1222.4303166084328,165.6201436553557,224.19459249109642,525.7160046435363,18978.12081594455,775.8022546546656,177139.2520883582,13264.040657361229
2008.5833333333333,1228.8492422652362,164.99228857196118,223.40711418549307,525.6658234617813,18625.761980181524,760.3590201779865,175985.81043805607,13159.696236600064
2008.6666666666667,1223.944171610755,165.8658795077525,224.61938299839542,535.8542583380959,18898.57635234884,769.9777041275422,178992.20699544196,13359.384047017815
2008.75,1222.2515316622678,166.34968598357872,225.503118121336,537.0658600584889,17066.874940595015,693.9715001428622,157711.14620273493,11743.001630540757
2008.8333333333333,1209.9049234477525,168.18038057428825,228.079477517604,527.0339209594777,14054.245802920108,570.4306614968483,126624.44979678233,9409.19096690978
2008.9166666666667,1186.7317352064363,171.503510499958,232.7712728032449,583.2010138741031,13115.247752502335,530.7257379339188,112272.99092680533,8320.991816864382
2009.0,1174.4580180655896,173.30084722578704,235.21869344741768,622.8102072026545,13546.91538967392,546.5493328834289,118230.99375088456,8719.250399391483
2009.0833333333333,1179.569890430708,172.5537830147564,234.19042539744902,592.5447291986554,12443.208589976994,501.26277426234145,114888.38682593536,8461.097454017045
2009.1666666666667,1185.4358411344986,171.72516168211033,233.09682841616475,588.4805546453131,11141.30369754136,447.2271596918186,102018.36262262087,7495.571372009775
2009.25,1188.318481282427,171.33581672618763,232.61297815165838,606.3729245693441,12079.140021039753,483.42091380988546,112708.63963017521,8257.959822491259
2009.3333333333333,1191.2849342935644,170.93054747348611,232.11704163843257,583.2197707687848,13368.22277106007,534.1270845230022,134099.80050171883,9810.151007913459
2009.4166666666667,1194.7262477194827,170.44109968823088,231.47576526664477,571.9781745928806,14233.426543666776,567.2848770153635,147396.37610779027,10762.13721526027
2009.5,1204.9889310037315,169.00215091172208,229.52912465897973,568.7235562483248,14069.577682743678,559.6619817913676,149636.89234846013,10898.31142949382
2009.5833333333333,1203.0783301248598,169.2906434845785,229.93868561277168,574.3335682053487,15244.534130404934,605.604317361502,162646.37553451347,11829.947451597462
2009.6666666666667,1205.7764870016458,168.9314105676528,229.47943197255177,578.8631083230081,15689.768100740383,621.9872578613733,171510.44093986915,12456.320241670783
2009.75,1206.5308027705257,168.83915112703406,229.393300317986,584.4724960593435,16390.075912743858,648.7315753901511,183616.491359759,13312.2460525305
2009.8333333333333,1207.6927862054947,168.68342678678624,229.21727418139,581.8226661978537,15914.53416202469,629.0962815709997,174155.65062732942,12611.334060262196
2009.9166666666667,1208.5475349521007,168.56480542509948,229.0789826476243,592.4446102122645,16811.129940929153,662.9948261903327,178988.20999432015,12936.19339063252
2010.0,1206.4189731428446,168.87275980311472,229.49831786893378,570.9746717011997,17320.523888204625,681.7393283460768,189165.95498567322,13632.527228432653
2010.0833333333333,1210.5419486941817,168.30233165151498,228.73085147675042,580.8624031236244,16619.653175947416,653.4652836030523,186374.77429396388,13419.1023980018
2010.1666666666667,1210.8437224877746,168.26204185327595,228.67728326980625,581.8866216869226,17192.958291396113,674.6440492780329,192589.57703398634,13848.179818274079
2010.25,1215.81574846074,167.58535596937423,227.75167937020603,571.3852305822852,18213.15891789583,713.5454055830525,205091.79866261248,14719.058455916414
2010.3333333333333,1217.9274527252715,167.31335709724738,227.38611165102043,579.8077549418335,18545.922157649893,725.7906378062409,216578.85851280557,15526.631720070953
2010.4166666666667,1218.8714752298563,167.20249540147088,227.23932039899714,594.0147275204403,17062.62054988728,666.2277177591304,199762.81105327685,14297.718583807724
2010.5,1217.681712460622,167.38711753441302,227.48817637141053,614.7227622078831,16211.62908625596,631.8397645579522,188600.55763266527,13469.18786418623
2010.5833333333333,1217.9386119450187,167.37557040248333,227.48023548572866,619.4698951303083,17349.007545565866,675.0974241435725,199863.19394024127,14256.582476644746
2010.6666666666667,1219.6200926737586,167.16588297184,227.199537339411,640.5934016418587,16582.075844987503,643.8211766967726,190094.04825127215,13538.130964652873
2010.75,1220.3295341334415,167.0895919281008,227.077451402812,638.9591155798066,18091.60449134764,701.2210658337546,208298.24593206643,14808.662742366536
2010.8333333333333,1221.8493248909483,166.90043619748838,226.83106441408424,634.8407897630213,18766.68050540097,726.3223015739314,216502.43567430615,15374.277965965357
2010.9166666666667,1222.3631238597416,166.84930985166102,226.7461465452009,629.996129092739,18854.86515127765,728.1386427333864,218734.81498100955,15505.695622243275
2011.0,1224.4636689045253,166.58633829184933,226.4069607254088,604.4449136396945,20087.64535055978,774.052365998436,233393.85917238606,16492.492324341085
2011.0833333333333,1230.296141949074,165.80754723192658,225.34669762629082,601.4446638565244,20376.073773850647,784.4323746025406,235635.07540602592,16637.724169965924
2011.1666666666667,1236.3631960385244,165.01402154182284,224.27273561067062,598.3717737910013,21049.9892528039,808.8684739197172,243162.9725409975,17147.54668063041
2011.25,1248.4189522489864,163.43142146880095,222.15960581064866,592.3083682797289,20916.394367191682,802.4670299529591,242886.96296599365,17097.18728877934
2011.3333333333333,1256.4581016410227,162.39435545108313,220.78409088825617,597.0798039749094,21376.986850726335,819.2504478531012,245967.20965390783,17295.43308286014
